ריחמ,דבעמ רוד,ןורכזה גוס,MAR ןורכיז חפנ,גנימייגל המאתה,חישק ןנוכ,הגוצת ןונער בצק,עגמ ךסמ,ךסמ לדוג,ךסמ תייצולוזר,יראלולס םדומ
0.18998774008990602,11.0,4.0,16.0,1,512,120.0,0,15.6,0.1254466804589054,0
0.11193297915815284,11.0,4.0,8.0,0,512,60.0,0,13.3,0.1254466804589054,0
0.11430322844299141,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.14703718839395177,11.0,4.0,16.0,0,1000,60.0,0,14.0,0.1254466804589054,0
0.14906007355946058,11.0,4.0,16.0,0,1000,60.0,0,15.6,0.1254466804589054,0
0.21808336738863915,10.0,4.0,16.0,0,1000,60.0,1,15.6,0.1254466804589054,0
0.1401512055578259,11.0,4.0,8.0,0,256,60.0,0,14.0,0.1254466804589054,0
0.10911319983653453,11.0,4.0,16.0,0,512,60.0,0,13.3,0.1254466804589054,0
0.12022885165508786,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.10823457294646506,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.12167960768287699,11.0,4.0,16.0,0,512,60.0,1,14.0,0.1254466804589054,0
0.12270126685737638,11.0,4.0,16.0,0,1000,60.0,0,14.0,0.1254466804589054,0
0.15018389865140988,11.0,4.0,8.0,0,256,60.0,0,14.0,0.1254466804589054,0
0.10939926440539437,11.0,4.0,16.0,0,256,60.0,0,14.0,0.1254466804589054,0
0.09152022885165509,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.13073150796894156,11.0,4.0,16.0,0,512,60.0,1,14.0,0.1254466804589054,0
0.08788312219043727,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.0745198201879853,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.10570085819370657,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.03263179403351042,7.0,4.0,4.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.06706170821413976,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.11352676747037188,11.0,4.0,8.0,0,256,60.0,0,14.0,0.1254466804589054,0
0.06469145892930118,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.0601757253780139,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.12891295463833266,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.038761749080506745,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.05923579893747446,11.0,4.0,8.0,0,1012,60.0,0,15.6,0.1254466804589054,0
0.13536984062116877,11.0,4.0,16.0,0,512,60.0,0,17.3,0.1254466804589054,0
0.06242337556191255,11.0,4.0,8.0,0,256,60.0,0,14.0,0.1254466804589054,0
0.12780956272987332,11.0,4.0,16.0,0,512,60.0,1,14.0,0.1254466804589054,0
0.17527584797711485,11.0,4.0,16.0,1,512,120.0,0,15.6,0.1254466804589054,0
0.17987331426236208,11.0,4.0,16.0,0,1000,60.0,0,13.3,0.1254466804589054,0
0.0446669391091132,11.0,4.0,4.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.05108295872496935,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.12360032693093584,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.10655905190028607,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.15390273804658766,11.0,4.0,16.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.16113608500204332,11.0,4.0,16.0,1,1000,120.0,0,15.6,0.1254466804589054,0
0.18393951777686965,11.0,4.0,16.0,1,512,144.0,0,17.3,0.1254466804589054,0
0.09901920719248059,11.0,4.0,8.0,0,512,60.0,0,13.3,0.15365807786345684,0
0.09713935431140172,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.11763383735185942,11.0,4.0,8.0,0,512,60.0,0,15.6,0.0,0
0.11285247241520228,11.0,4.0,8.0,0,512,60.0,1,14.0,0.1254466804589054,0
0.0954842664487127,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.10796894156109522,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.0961585615038823,11.0,4.0,8.0,0,256,60.0,0,14.0,0.1254466804589054,0
0.08373518594196976,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.08469554556599919,11.0,4.0,8.0,0,256,60.0,0,14.0,0.1724656761331578,0
0.16595831630568042,11.0,4.0,16.0,0,1000,60.0,0,15.6,0.1254466804589054,0
0.13073150796894156,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.13163056804250103,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.09895790764201062,11.0,4.0,8.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.20298324478953822,11.0,4.0,16.0,0,1000,60.0,1,14.0,0.1254466804589054,0
0.033857785042909684,11.0,4.0,16.0,0,256,60.0,0,14.0,0.1254466804589054,0
0.09237842255823457,11.0,4.0,8.0,0,1000,60.0,0,15.6,0.1254466804589054,0
0.12956681651001226,11.0,4.0,16.0,0,1256,60.0,0,15.6,0.1254466804589054,0
0.04654679199019207,11.0,4.0,8.0,0,256,60.0,0,14.0,0.1254466804589054,0
0.11810380057212914,11.0,4.0,16.0,0,1256,60.0,0,15.6,0.1254466804589054,0
0.10803024111156519,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.07308949734368615,11.0,4.0,8.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.08620760114425828,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.18471597874948917,4.0,4.0,16.0,0,512,60.0,1,14.0,0.1254466804589054,0
0.12860645688598282,11.0,4.0,16.0,0,1000,60.0,0,15.6,0.1254466804589054,0
0.18878218226399673,11.0,4.0,16.0,0,1000,60.0,1,15.6,0.1254466804589054,0
0.054474867184307316,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.10880670208418472,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.25829587249693503,11.0,4.0,32.0,0,1000,60.0,0,14.0,0.1254466804589054,0
0.18904781364936657,11.0,4.0,16.0,0,512,60.0,1,14.0,0.1254466804589054,0
0.07278299959133633,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.1048222313036371,11.0,4.0,16.0,0,1000,60.0,0,14.0,0.1254466804589054,0
0.10259501430322844,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.15508786268900696,11.0,4.0,16.0,0,1000,60.0,0,14.0,0.5063005454203499,0
0.09779321618308133,11.0,4.0,8.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.09497343686146302,11.0,4.0,8.0,0,256,60.0,1,14.0,0.1254466804589054,0
0.22744176542705352,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.10815284021250511,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.2101757253780139,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.12047404985696772,11.0,4.0,8.0,0,256,60.0,0,14.0,0.1254466804589054,0
0.0988353085410707,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
